Age,Years of Experience,Education Level,Job Title,Gender,Location,Company Type,Industry,Salary
44.0,6.6,M.Tech,Data Analyst,Female,Chandigarh,Domestic,Analytics,962766
33.0,6.1,B.Tech,Marketing Manager,Male,Mumbai,Domestic,Media,1014941
35.0,13.0,B.Tech,Manager,Female,Nagpur,Domestic,AI/ML,3123515
43.0,0.2,MBA,Marketing Manager,Male,Hyderabad,MNC,Media,528902
31.0,1.3,B.Tech,Data Analyst,Female,Pune,MNC,Analytics,554128
41.0,6.2,B.Tech,Product Manager,Male,Bengaluru,Service,E-commerce,2261816
44.0,5.0,PhD,Software Engineer,Female,Mysuru,MNC,Product Tech,1597910
33.0,26.8,B.Tech,Data Analyst,Male,Surat,Startup,Analytics,2523204
35.0,5.7,B.Tech,Data Analyst,Female,Ahmedabad,Startup,IT Services,833626
45.0,4.4,MCA,Software Engineer,Male,Indore,Product,Fintech,1483804
28.0,1.1,B.Sc,Manager,Female,Delhi NCR,MNC,AI/ML,858524
36.0,2.8,B.Tech,Manager,Male,Kochi,Domestic,AI/ML,1322589
44.0,6.4,B.Tech,Data Scientist,Female,Bengaluru,Startup,Healthcare Tech,2123560
31.0,0.8,B.Sc,Marketing Manager,Male,Hyderabad,Domestic,EdTech,414339
38.0,2.6,B.Tech,Data Analyst,Female,Bengaluru,Domestic,IT Services,826625
48.0,1.7,M.Tech,Marketing Manager,Male,Bengaluru,Domestic,Media,564744
31.0,4.4,B.Tech,Others,Female,Hyderabad,MNC,AI/ML,832285
40.0,5.5,B.Tech,Data Analyst,Male,Indore,Startup,Consulting,855985
45.0,4.2,B.Tech,Designer,Female,Bengaluru,Domestic,Media,875386
33.0,3.3,B.Sc,Product Manager,Male,Mumbai,MNC,SaaS,2367438
36.0,1.0,B.Sc,Manager,Female,Bhubaneswar,Startup,Manufacturing,483766
47.0,13.6,MCA,Director,Male,Mysuru,Startup,Consulting,6232124
29.0,0.2,B.Sc,Manager,Female,Lucknow,Domestic,Banking,443968
34.0,2.0,B.Tech,Others,Male,Ahmedabad,MNC,AI/ML,398860
44.0,5.1,M.Tech,Data Analyst,Female,Bengaluru,Domestic,Analytics,1115693
33.0,0.7,B.Tech,Marketing Manager,Male,Hyderabad,Domestic,E-commerce,503241
35.0,3.4,B.Tech,Manager,Female,Bengaluru,Domestic,Manufacturing,1448498
43.0,2.4,MBA,Marketing Manager,Male,Pune,MNC,Media,1116992
31.0,2.3,B.Sc,Data Analyst,Female,Bengaluru,Domestic,Banking,833782
41.0,4.5,B.Tech,Product Manager,Male,Bengaluru,Product,Fintech,2848813
44.0,4.3,PhD,Software Engineer,Female,Lucknow,MNC,SaaS,1518409
33.0,5.8,B.Tech,Data Analyst,Male,Hyderabad,Startup,IT Services,991455
35.0,0.4,B.Tech,Data Analyst,Female,Hyderabad,Domestic,Analytics,418564
43.0,1.1,MCA,Director,Male,Chandigarh,Startup,Banking,2008560
29.0,1.6,B.Sc,Manager,Female,Bengaluru,Domestic,Manufacturing,642901
34.0,12.7,B.Sc,Others,Male,Vadodara,Domestic,Services,1065057
44.0,3.5,B.Tech,Data Analyst,Female,Mumbai,MNC,Banking,1109678
31.0,6.6,MCA,Data Scientist,Male,Pune,MNC,Analytics,2169734
28.0,4.0,B.Sc,Software Engineer,Female,Chandigarh,MNC,Fintech,1327422
26.0,4.4,M.Tech,Product Manager,Male,Mumbai,Product,Product Tech,3138605
27.0,4.3,B.Sc,Data Analyst,Female,Indore,MNC,Consulting,800469
30.0,21.4,B.Tech,Data Scientist,Male,Bengaluru,Product,AI/ML,5893626
29.0,0.1,B.Tech,Software Engineer,Female,Ahmedabad,Product,SaaS,582666
32.0,0.5,B.Sc,Product Manager,Male,Hyderabad,Service,Fintech,826983
25.0,2.3,MCA,Data Analyst,Female,Bengaluru,Domestic,AI/ML,989468
33.0,1.0,B.Tech,Data Scientist,Male,Hyderabad,Product,Healthcare Tech,987293
31.0,5.1,B.Sc,Software Engineer,Female,Delhi NCR,MNC,SaaS,1662978
28.0,4.0,MCA,Product Manager,Male,Bengaluru,MNC,Product Tech,2863581
30.0,8.3,B.Tech,Data Analyst,Female,Nagpur,Startup,AI/ML,1211793
27.0,6.6,B.Tech,Data Scientist,Male,Bengaluru,Service,AI/ML,1964310
29.0,10.7,B.Sc,Software Engineer,Female,Mysuru,MNC,E-commerce,2771202
34.0,27.7,B.Tech,Product Manager,Male,Pune,Product,SaaS,7276357
25.0,7.6,MCA,Data Analyst,Female,Delhi NCR,Startup,AI/ML,1586467
33.0,9.5,B.Tech,Data Scientist,Male,Hyderabad,Startup,AI/ML,2628576
31.0,11.1,B.Sc,Software Engineer,Female,Chandigarh,Service,IT Services,2320354
28.0,5.2,M.Tech,Product Manager,Male,Mumbai,Service,SaaS,2520016
30.0,15.4,B.Sc,Data Analyst,Female,Chennai,Domestic,Analytics,2103235
28.0,5.8,B.Tech,Software Engineer,Male,Bengaluru,MNC,Product Tech,1953155
26.0,29.3,M.Tech,Product Manager,Female,Delhi NCR,Product,E-commerce,8099039
27.0,27.5,B.Sc,Data Analyst,Male,Pune,MNC,Banking,3097636
30.0,19.9,B.Tech,Data Scientist,Female,Jaipur,MNC,Analytics,4052089
29.0,4.6,B.Tech,Software Engineer,Male,Delhi NCR,Startup,IT Services,1424384
32.0,5.2,B.Tech,Product Manager,Male,Jaipur,Product,Fintech,2158446
25.0,1.1,M.Tech,Data Analyst,Female,Delhi NCR,Startup,Analytics,587600
33.0,4.4,M.Tech,Data Scientist,Male,Chennai,MNC,Analytics,2042944
31.0,21.2,B.Tech,Software Engineer,Female,Bengaluru,Service,Fintech,4268578
28.0,5.1,MCA,Product Manager,Male,Mumbai,Product,Fintech,2956495
30.0,6.4,B.Sc,Data Analyst,Female,Ahmedabad,Domestic,Banking,785851
27.0,16.3,M.Tech,Data Scientist,Male,Mumbai,Service,Fintech,4848891
29.0,0.6,B.Tech,Software Engineer,Female,Delhi NCR,Product,IT Services,654796
34.0,5.0,B.Tech,Product Manager,Male,Hyderabad,Product,Product Tech,2773054
25.0,12.9,M.Tech,Data Analyst,Female,Hyderabad,Startup,Analytics,2765299
33.0,0.3,M.Tech,Data Scientist,Male,Delhi NCR,MNC,E-commerce,985476
31.0,20.4,B.Sc,Software Engineer,Female,Bengaluru,Service,E-commerce,3684795
28.0,3.1,MBA,Product Manager,Male,Coimbatore,MNC,Fintech,2219213
30.0,1.8,B.Sc,Data Analyst,Female,Mumbai,Startup,Banking,545037
28.0,23.1,B.Tech,Software Engineer,Male,Indore,Service,Fintech,3421409
26.0,6.9,MCA,Product Manager,Female,Bengaluru,Service,E-commerce,2405866
27.0,20.2,B.Tech,Data Analyst,Male,Chennai,Startup,Analytics,2702712
30.0,1.0,MBA,Data Scientist,Female,Ahmedabad,MNC,Fintech,956379
29.0,0.0,B.Sc,Software Engineer,Male,Ahmedabad,Startup,E-commerce,449963
32.0,3.3,B.Tech,Product Manager,Male,Indore,MNC,SaaS,1988024
25.0,1.1,M.Tech,Data Analyst,Female,Mumbai,Domestic,Analytics,530911
33.0,2.2,M.Tech,Data Scientist,Male,Ahmedabad,Product,Analytics,1687981
31.0,6.6,B.Tech,Software Engineer,Female,Bengaluru,MNC,SaaS,1983035
28.0,21.6,MBA,Product Manager,Male,Pune,MNC,Fintech,7374091
30.0,4.2,B.Tech,Data Analyst,Female,Mumbai,Domestic,IT Services,876385
27.0,10.1,PhD,Data Scientist,Male,Chennai,MNC,Fintech,5032847
29.0,29.5,B.Tech,Software Engineer,Female,Delhi NCR,MNC,IT Services,4729918
34.0,13.9,B.Tech,Product Manager,Male,Hyderabad,Product,E-commerce,5774839
25.0,0.4,M.Tech,Data Analyst,Female,Kochi,Domestic,IT Services,345940
33.0,16.9,PhD,Data Scientist,Male,Bengaluru,Service,AI/ML,5186086
31.0,14.6,B.Tech,Software Engineer,Female,Mysuru,Product,E-commerce,3345307
28.0,26.9,M.Tech,Product Manager,Male,Chandigarh,Startup,Product Tech,6584959
30.0,5.4,B.Sc,Data Analyst,Female,Coimbatore,MNC,Consulting,841609
28.0,6.3,B.Tech,Software Engineer,Male,Kochi,Product,Product Tech,1581596
26.0,5.6,MCA,Product Manager,Female,Hyderabad,Product,Fintech,2917311
27.0,1.4,B.Tech,Data Analyst,Male,Jaipur,Domestic,IT Services,343939
30.0,0.2,MBA,Data Scientist,Female,Bengaluru,Startup,AI/ML,1008418
29.0,1.5,B.Sc,Software Engineer,Male,Hyderabad,Product,SaaS,781706
32.0,0.4,B.Sc,Product Manager,Male,Lucknow,MNC,E-commerce,711370
25.0,4.6,MBA,Data Analyst,Female,Mumbai,MNC,Banking,1308664
33.0,5.1,MBA,Data Scientist,Male,Bengaluru,Product,Healthcare Tech,2494290
31.0,2.0,B.Tech,Software Engineer,Female,Pune,Startup,IT Services,678513
28.0,0.9,M.Tech,Product Manager,Male,Chandigarh,Product,Product Tech,1152012
30.0,2.8,B.Tech,Data Analyst,Female,Pune,Startup,IT Services,852657
27.0,0.6,MBA,Data Scientist,Male,Bengaluru,Startup,Fintech,1082307
29.0,2.7,B.Tech,Software Engineer,Female,Delhi NCR,Service,Product Tech,1395239
34.0,4.0,B.Tech,Product Manager,Male,Ahmedabad,Startup,Product Tech,2035880
25.0,6.3,MCA,Data Analyst,Female,Mumbai,MNC,Analytics,1262073
33.0,1.0,B.Tech,Data Scientist,Male,Chandigarh,Startup,Fintech,813571
31.0,0.3,B.Sc,Software Engineer,Female,Bengaluru,MNC,SaaS,680958
28.0,0.9,M.Tech,Product Manager,Male,Coimbatore,MNC,SaaS,1032503
30.0,1.2,B.Tech,Data Analyst,Female,Lucknow,Startup,Consulting,394314
27.0,1.6,PhD,Data Scientist,Male,Bengaluru,MNC,E-commerce,1267831
29.0,24.1,B.Tech,Software Engineer,Female,Hyderabad,Product,Product Tech,5232487
34.0,11.8,B.Tech,Product Manager,Male,Hyderabad,Product,SaaS,5865856
25.0,1.5,M.Tech,Data Analyst,Female,Ahmedabad,MNC,Consulting,521616
33.0,2.3,B.Tech,Data Scientist,Male,Pune,MNC,Healthcare Tech,1777175
31.0,4.1,B.Tech,Software Engineer,Female,Pune,Product,E-commerce,1613899
28.0,1.1,M.Tech,Product Manager,Male,Kochi,Startup,E-commerce,945573
30.0,4.1,B.Sc,Data Analyst,Female,Chennai,MNC,Consulting,920511
28.0,25.1,B.Tech,Software Engineer,Male,Mumbai,Product,IT Services,4644802
26.0,6.0,MCA,Product Manager,Female,Chandigarh,MNC,SaaS,2447860
27.0,0.9,B.Tech,Data Analyst,Male,Pune,MNC,Banking,528698
30.0,3.5,M.Tech,Data Scientist,Female,Mumbai,MNC,Healthcare Tech,2193903
29.0,5.3,B.Tech,Software Engineer,Male,Pune,MNC,SaaS,1736636
32.0,1.9,B.Tech,Product Manager,Male,Chandigarh,MNC,Fintech,1128001
25.0,5.4,M.Tech,Data Analyst,Female,Mumbai,Domestic,Consulting,1076453
33.0,3.4,B.Tech,Data Scientist,Male,Chennai,Service,Fintech,1577617
31.0,1.7,B.Tech,Software Engineer,Female,Pune,Product,IT Services,718323
28.0,11.0,M.Tech,Product Manager,Male,Indore,MNC,SaaS,5076270
30.0,0.0,B.Tech,Data Analyst,Female,Hyderabad,Domestic,Analytics,395872
27.0,6.3,M.Tech,Data Scientist,Male,Coimbatore,Service,Analytics,1546270
29.0,1.9,B.Tech,Software Engineer,Female,Pune,MNC,Fintech,848047
34.0,1.0,B.Tech,Product Manager,Male,Chandigarh,MNC,Product Tech,1027102
25.0,5.4,M.Tech,Data Analyst,Female,Pune,Domestic,Banking,1046250
33.0,2.8,B.Tech,Data Scientist,Male,Coimbatore,Service,Fintech,1304468
31.0,1.5,B.Tech,Software Engineer,Female,Chandigarh,Service,E-commerce,540075
28.0,0.2,M.Tech,Product Manager,Male,Chandigarh,Service,E-commerce,761785
30.0,20.5,B.Sc,Data Analyst,Female,Jaipur,Startup,IT Services,2008948
27.0,4.7,M.Tech,Data Scientist,Male,Bengaluru,MNC,Analytics,2307687
29.0,1.8,B.Sc,Software Engineer,Female,Bengaluru,Service,IT Services,574561
34.0,25.0,B.Tech,Product Manager,Male,Delhi NCR,Service,Product Tech,6090109
25.0,4.5,M.Tech,Data Analyst,Female,Surat,Domestic,Banking,820776
33.0,2.3,M.Tech,Data Scientist,Male,Hyderabad,Product,E-commerce,2057640
31.0,3.2,B.Tech,Software Engineer,Female,Jaipur,MNC,E-commerce,1218063
28.0,14.6,MBA,Product Manager,Male,Delhi NCR,Service,Fintech,5767681
30.0,4.8,B.Tech,Data Analyst,Female,Nagpur,MNC,Banking,871862
27.0,3.9,M.Tech,Data Scientist,Male,Lucknow,Startup,Fintech,1651422
29.0,0.6,B.Sc,Software Engineer,Female,Hyderabad,MNC,Fintech,668452
34.0,19.4,B.Sc,Product Manager,Male,Chandigarh,MNC,E-commerce,4796005
25.0,13.2,MBA,Data Analyst,Female,Chandigarh,Startup,Consulting,2428845
33.0,2.4,M.Tech,Data Scientist,Male,Chennai,Service,Analytics,1547968
31.0,15.0,B.Tech,Software Engineer,Female,Jaipur,MNC,Product Tech,3591949
28.0,21.7,M.Tech,Product Manager,Male,Bengaluru,Product,SaaS,8039260
30.0,1.5,B.Tech,Data Analyst,Female,Ahmedabad,Domestic,AI/ML,430218
27.0,2.6,B.Tech,Data Scientist,Male,Delhi NCR,Service,E-commerce,1552704
29.0,0.0,B.Tech,Software Engineer,Female,Mysuru,Product,E-commerce,500954
34.0,6.3,B.Tech,Product Manager,Male,Jaipur,Service,Product Tech,1833687
25.0,4.4,MCA,Data Analyst,Female,Kochi,Domestic,Analytics,793750
33.0,1.9,MBA,Data Scientist,Male,Bengaluru,Service,Analytics,1039884
31.0,4.9,B.Tech,Software Engineer,Female,Bengaluru,Service,Fintech,1520521
28.0,3.6,M.Tech,Product Manager,Male,Mysuru,Service,Fintech,1757814
30.0,2.7,B.Tech,Data Analyst,Female,Surat,Domestic,Banking,685910
27.0,5.4,MBA,Data Scientist,Male,Mumbai,Startup,Fintech,2391763
29.0,0.1,B.Tech,Software Engineer,Female,Bengaluru,Service,Product Tech,603038
34.0,4.4,B.Tech,Product Manager,Male,Mumbai,Startup,Fintech,2528963
26.0,29.0,B.Tech,Data Analyst,Male,Nagpur,Startup,Analytics,2495490
29.0,2.2,M.Tech,Data Scientist,Female,Ahmedabad,Service,E-commerce,1368280
32.0,1.5,B.Tech,Software Engineer,Male,Bhubaneswar,Product,IT Services,545590
27.0,17.8,B.Tech,Product Manager,Female,Ahmedabad,Product,SaaS,5443684
24.0,3.0,B.Sc,Data Analyst,Male,Jaipur,Domestic,IT Services,589581
31.0,11.0,MBA,Data Scientist,Female,Pune,Product,Analytics,4990064
28.0,1.1,B.Tech,Software Engineer,Male,Bengaluru,Startup,Fintech,780242
33.0,2.0,M.Tech,Product Manager,Female,Hyderabad,Product,SaaS,1529477
25.0,22.1,B.Tech,Data Analyst,Male,Bengaluru,MNC,Analytics,3254552
30.0,6.3,M.Tech,Data Scientist,Female,Bengaluru,Service,Healthcare Tech,2045895
27.0,17.8,B.Sc,Software Engineer,Male,Bengaluru,Service,Fintech,3694241
34.0,3.4,MBA,Product Manager,Female,Chennai,Product,Product Tech,2806258
23.0,1.4,B.Tech,Data Analyst,Male,Mumbai,MNC,AI/ML,634925
32.0,2.3,M.Tech,Data Scientist,Female,Indore,Product,Analytics,1643849
29.0,1.5,B.Tech,Software Engineer,Male,Chandigarh,MNC,E-commerce,658775
30.0,4.6,B.Sc,Product Manager,Female,Chennai,Product,E-commerce,2199408
26.0,0.6,B.Tech,Data Analyst,Male,Indore,Domestic,IT Services,317063
31.0,13.0,MCA,Data Scientist,Female,Delhi NCR,Startup,Healthcare Tech,4607486
28.0,5.0,B.Tech,Software Engineer,Male,Coimbatore,Product,IT Services,1239392
33.0,3.0,MCA,Product Manager,Female,Pune,Product,SaaS,2572186
24.0,1.0,B.Tech,Data Analyst,Male,Bengaluru,Domestic,Analytics,481435
30.0,4.2,M.Tech,Data Scientist,Female,Bhubaneswar,MNC,AI/ML,1739239
27.0,5.5,B.Sc,Software Engineer,Male,Mumbai,Product,SaaS,1768742
34.0,3.9,MCA,Product Manager,Female,Bengaluru,MNC,SaaS,2803398
25.0,0.6,B.Tech,Data Analyst,Male,Mumbai,Startup,Analytics,502087
29.0,1.8,MBA,Data Scientist,Female,Chennai,Service,Healthcare Tech,930138
32.0,1.9,B.Tech,Software Engineer,Male,Bengaluru,Product,IT Services,795680
27.0,28.5,B.Sc,Product Manager,Female,Ahmedabad,Product,E-commerce,5541480
31.0,28.3,B.Tech,Data Analyst,Male,Mysuru,MNC,AI/ML,2828397
28.0,0.4,B.Sc,Software Engineer,Female,Indore,Service,Fintech,430368
33.0,1.3,MBA,Product Manager,Male,Jaipur,MNC,SaaS,1086373
26.0,0.3,B.Tech,Data Analyst,Female,Chennai,Domestic,Consulting,386205
30.0,5.6,M.Tech,Data Scientist,Male,Delhi NCR,Startup,Fintech,2339184
27.0,1.1,B.Tech,Software Engineer,Female,Bengaluru,Startup,E-commerce,731879
34.0,1.3,M.Tech,Product Manager,Male,Chennai,Service,Fintech,1054788
25.0,2.5,B.Tech,Data Analyst,Female,Delhi NCR,MNC,AI/ML,1102565
32.0,2.4,B.Sc,Software Engineer,Male,Bengaluru,Startup,E-commerce,1369377
29.0,0.5,MBA,Data Scientist,Female,Ahmedabad,MNC,E-commerce,834866
30.0,2.2,B.Tech,Data Analyst,Male,Delhi NCR,Startup,Consulting,956552
33.0,3.7,M.Tech,Product Manager,Female,Jaipur,Product,Fintech,2253493
24.0,4.9,B.Tech,Data Analyst,Male,Mumbai,Domestic,IT Services,887669
31.0,1.0,MBA,Data Scientist,Female,Delhi NCR,Product,Analytics,1137734
28.0,0.5,B.Tech,Software Engineer,Male,Hyderabad,Product,Product Tech,756848
27.0,3.0,B.Tech,Product Manager,Female,Delhi NCR,Product,Fintech,2598540
26.0,0.8,B.Tech,Data Analyst,Male,Hyderabad,Domestic,Consulting,432760
29.0,3.9,MBA,Data Scientist,Female,Delhi NCR,Service,Fintech,1958245
32.0,0.1,B.Tech,Software Engineer,Male,Jaipur,MNC,E-commerce,499577
33.0,1.4,M.Tech,Product Manager,Female,Kochi,MNC,Product Tech,1138072
25.0,3.4,B.Tech,Data Analyst,Male,Pune,MNC,Analytics,1026308
30.0,15.2,PhD,Data Scientist,Female,Pune,MNC,Analytics,5261644
27.0,6.8,B.Sc,Software Engineer,Male,Ahmedabad,Service,E-commerce,1126595
34.0,28.0,M.Tech,Product Manager,Female,Mumbai,MNC,E-commerce,7822427
31.0,3.8,B.Tech,Data Analyst,Male,Jaipur,Startup,Consulting,789744
28.0,0.8,B.Tech,Software Engineer,Female,Kochi,Service,SaaS,498723
26.0,27.7,B.Tech,Data Analyst,Male,Ahmedabad,Domestic,Analytics,2460825
29.0,3.0,M.Tech,Data Scientist,Female,Delhi NCR,Startup,AI/ML,2090220
32.0,12.4,B.Tech,Software Engineer,Male,Mumbai,MNC,Product Tech,4443985
33.0,3.9,MCA,Product Manager,Female,Pune,Service,Product Tech,2168635
24.0,17.3,B.Tech,Data Analyst,Male,Indore,Startup,Analytics,2255035
27.0,5.7,B.Tech,Software Engineer,Male,Chennai,Startup,Product Tech,1640563
25.0,3.4,B.Sc,Data Analyst,Female,Pune,Startup,Banking,907805
30.0,4.6,M.Tech,Data Scientist,Female,Pune,Service,AI/ML,1867882
31.0,1.5,B.Sc,Data Analyst,Male,Chennai,Domestic,Consulting,415989
28.0,6.8,B.Tech,Software Engineer,Female,Hyderabad,Product,E-commerce,1814141
26.0,1.6,B.Tech,Data Analyst,Male,Hyderabad,Domestic,Analytics,492256
29.0,1.7,M.Tech,Data Scientist,Female,Delhi NCR,Startup,Analytics,1110798
32.0,0.4,B.Sc,Software Engineer,Male,Hyderabad,Service,Fintech,533345
33.0,0.6,MCA,Product Manager,Female,Bengaluru,MNC,E-commerce,1163184
24.0,24.4,B.Sc,Data Analyst,Male,Indore,MNC,IT Services,2267511
27.0,10.4,B.Tech,Software Engineer,Male,Chandigarh,MNC,SaaS,3414367
25.0,4.0,B.Sc,Data Analyst,Female,Indore,Startup,AI/ML,799125
30.0,2.2,M.Tech,Data Scientist,Female,Ahmedabad,Service,E-commerce,1374841
31.0,3.5,B.Tech,Data Analyst,Male,Mumbai,Domestic,Consulting,899166
28.0,2.5,B.Tech,Software Engineer,Female,Jaipur,Startup,Product Tech,1201466
26.0,5.1,B.Tech,Data Analyst,Male,Bhubaneswar,MNC,IT Services,793965
29.0,1.4,M.Tech,Data Scientist,Female,Bhubaneswar,MNC,Analytics,841102
32.0,3.4,B.Tech,Software Engineer,Male,Delhi NCR,Service,E-commerce,1316925
33.0,1.4,M.Tech,Product Manager,Female,Jaipur,Startup,Product Tech,1026791
24.0,1.7,B.Tech,Data Analyst,Male,Ahmedabad,Domestic,Analytics,413905
27.0,1.4,B.Tech,Software Engineer,Male,Ahmedabad,Service,SaaS,553759
25.0,2.0,B.Tech,Data Analyst,Female,Chandigarh,Startup,Analytics,489819
30.0,2.4,M.Tech,Data Scientist,Female,Chandigarh,Startup,Healthcare Tech,1617268
31.0,1.5,B.Tech,Data Analyst,Male,Surat,Startup,Analytics,419350
28.0,0.1,B.Tech,Software Engineer,Female,Bengaluru,Startup,Fintech,676114
26.0,7.2,B.Tech,Data Analyst,Male,Mysuru,Startup,IT Services,1049039
29.0,0.3,MBA,Data Scientist,Female,Bengaluru,Product,AI/ML,1125579
32.0,0.6,B.Tech,Software Engineer,Male,Lucknow,MNC,Product Tech,570093
33.0,1.7,M.Tech,Product Manager,Female,Ahmedabad,Service,Product Tech,991803
24.0,5.6,B.Tech,Data Analyst,Male,Bengaluru,Startup,AI/ML,1199326
27.0,5.5,B.Tech,Software Engineer,Male,Bengaluru,Product,Fintech,1959209
25.0,5.5,B.Tech,Data Analyst,Male,Nagpur,Startup,IT Services,766267
28.0,6.3,M.Tech,Data Scientist,Female,Hyderabad,Service,Fintech,2049486
30.0,1.5,B.Tech,Software Engineer,Male,Chennai,Startup,E-commerce,690026
27.0,25.7,B.Tech,Product Manager,Female,Bengaluru,Product,Product Tech,7787643
24.0,0.4,B.Tech,Data Analyst,Male,Nagpur,MNC,AI/ML,400458
31.0,1.7,M.Tech,Data Scientist,Male,Lucknow,MNC,Analytics,872716
28.0,1.9,B.Tech,Software Engineer,Male,Coimbatore,MNC,Product Tech,706939
33.0,4.3,MBA,Product Manager,Female,Bengaluru,Product,SaaS,3179820
26.0,6.6,B.Tech,Data Analyst,Male,Pune,MNC,IT Services,1061512
30.0,1.4,M.Tech,Data Scientist,Female,Chandigarh,Product,AI/ML,1027985
27.0,6.2,B.Sc,Software Engineer,Male,Pune,Startup,E-commerce,1459701
34.0,1.1,MCA,Product Manager,Female,Bengaluru,Service,SaaS,1082600
23.0,3.1,B.Tech,Data Analyst,Male,Chandigarh,MNC,AI/ML,942175
32.0,26.0,M.Tech,Data Scientist,Female,Delhi NCR,Product,Healthcare Tech,6499178
29.0,21.7,B.Tech,Software Engineer,Male,Delhi NCR,Service,Fintech,4137160
30.0,1.6,B.Tech,Product Manager,Female,Delhi NCR,MNC,Product Tech,1347858
26.0,4.4,B.Tech,Data Analyst,Male,Chennai,Domestic,AI/ML,935868
31.0,1.0,MCA,Data Scientist,Female,Pune,Service,E-commerce,796429
28.0,18.4,B.Tech,Software Engineer,Male,Delhi NCR,Product,Product Tech,4969930
33.0,7.5,MBA,Product Manager,Female,Kochi,MNC,Product Tech,3073483
24.0,3.0,B.Sc,Data Analyst,Male,Chandigarh,Startup,Consulting,751328
30.0,5.7,M.Tech,Data Scientist,Female,Bengaluru,MNC,E-commerce,2419881
27.0,5.1,B.Tech,Software Engineer,Male,Bengaluru,Product,Product Tech,1960403
34.0,2.9,MBA,Product Manager,Female,Hyderabad,Startup,Product Tech,2644218
25.0,5.2,B.Sc,Data Analyst,Male,Pune,Domestic,Analytics,864233
29.0,5.5,M.Tech,Data Scientist,Female,Pune,Startup,Healthcare Tech,2100571
32.0,0.9,B.Tech,Software Engineer,Male,Bengaluru,Startup,Fintech,761989
27.0,6.2,B.Tech,Product Manager,Female,Hyderabad,MNC,Product Tech,2840733
31.0,4.0,B.Tech,Data Analyst,Male,Mumbai,MNC,AI/ML,1181052
28.0,0.3,B.Tech,Software Engineer,Female,Kochi,MNC,IT Services,481751
33.0,5.4,MBA,Product Manager,Male,Hyderabad,Service,Fintech,2487686
26.0,6.1,B.Tech,Data Analyst,Female,Lucknow,Domestic,AI/ML,813066
30.0,5.6,B.Tech,Data Scientist,Male,Hyderabad,Service,Healthcare Tech,1695314
27.0,5.3,B.Tech,Software Engineer,Female,Bhubaneswar,Service,IT Services,970468
34.0,5.3,MBA,Product Manager,Male,Vadodara,Product,SaaS,2365040
25.0,5.5,B.Tech,Data Analyst,Female,Chennai,Domestic,Analytics,919899
32.0,20.1,B.Tech,Software Engineer,Male,Delhi NCR,Product,IT Services,4287710
29.0,0.8,MBA,Data Scientist,Female,Bengaluru,Service,Fintech,968766
30.0,6.9,B.Tech,Data Analyst,Male,Hyderabad,Startup,Analytics,1132461
33.0,1.1,MCA,Product Manager,Female,Ahmedabad,Service,SaaS,842599
24.0,18.4,B.Sc,Data Analyst,Male,Delhi NCR,MNC,AI/ML,2872306
31.0,4.1,M.Tech,Data Scientist,Female,Delhi NCR,Startup,E-commerce,2080211
28.0,17.7,B.Tech,Software Engineer,Male,Lucknow,Product,Product Tech,3733263
27.0,2.5,B.Tech,Product Manager,Female,Pune,Product,Product Tech,2467384
26.0,6.2,B.Tech,Data Analyst,Male,Hyderabad,Startup,Consulting,1075883
29.0,5.2,MBA,Data Scientist,Female,Hyderabad,MNC,E-commerce,2294258
32.0,6.5,B.Sc,Software Engineer,Male,Bengaluru,Service,Fintech,1479665
33.0,6.3,M.Tech,Product Manager,Female,Pune,MNC,Product Tech,3058456
25.0,5.1,B.Sc,Data Analyst,Male,Mumbai,Domestic,IT Services,835985
30.0,0.0,M.Tech,Data Scientist,Female,Delhi NCR,Product,Fintech,1035211
27.0,0.5,B.Tech,Software Engineer,Male,Mumbai,Service,IT Services,515284
34.0,22.4,MBA,Product Manager,Female,Delhi NCR,Service,SaaS,6535090
31.0,1.2,B.Tech,Data Analyst,Male,Jaipur,Startup,Analytics,412681
28.0,0.0,B.Tech,Software Engineer,Female,Ahmedabad,MNC,SaaS,553437
26.0,2.2,B.Sc,Data Analyst,Male,Delhi NCR,Domestic,Analytics,795931
29.0,0.9,MCA,Data Scientist,Female,Mumbai,MNC,Analytics,1013577
32.0,0.7,B.Tech,Software Engineer,Male,Bengaluru,Service,SaaS,643463
33.0,0.8,M.Tech,Product Manager,Female,Jaipur,Product,E-commerce,961069
24.0,17.5,B.Sc,Data Analyst,Male,Chennai,Startup,Consulting,2337072
27.0,0.2,B.Sc,Software Engineer,Male,Delhi NCR,Product,IT Services,563245
25.0,2.9,B.Tech,Data Analyst,Female,Mumbai,Startup,IT Services,908868
30.0,0.3,M.Tech,Data Scientist,Female,Ahmedabad,Product,Fintech,873110
31.0,0.1,B.Tech,Data Analyst,Male,Delhi NCR,Domestic,Consulting,406670
28.0,7.7,B.Tech,Software Engineer,Female,Delhi NCR,MNC,SaaS,2257283
26.0,6.1,B.Tech,Data Analyst,Male,Ahmedabad,Domestic,AI/ML,887278
29.0,25.2,M.Tech,Data Scientist,Female,Bengaluru,Startup,Analytics,6052284
32.0,1.4,B.Sc,Software Engineer,Male,Mumbai,Service,IT Services,538131
33.0,5.1,MCA,Product Manager,Female,Ahmedabad,MNC,E-commerce,2179177
24.0,2.1,B.Tech,Data Analyst,Male,Mumbai,Domestic,Banking,883909
27.0,3.6,B.Sc,Software Engineer,Male,Pune,Product,Fintech,1550054
